business_id,categories
XnIYdYRnuCX8PXGbZsBf-w,"dentists, health & medical, general dentistry, cosmetic dentists"
yUcb4GXNckRAvrkTNxi7RQ,"pediatric dentists, cosmetic dentists, dentists, health & medical, general dentistry"
Yfs8eD5b767z6xBUCxT5nQ,"dentists, oral surgeons, cosmetic dentists, health & medical, general dentistry"
IHTndokAMA7Thnn-2OCPuQ,"health & medical, general dentistry, oral surgeons, dentists, cosmetic dentists"
YulFeohJQz8ECCuxopF3NQ,"health & medical, endodontists, dentists, general dentistry"
YXzObXND5iD9XOtM6d419Q,"oral surgeons, periodontists, endodontists, orthodontists, dentists, health & medical"
OJ6jCE2032XNYofwm3rVXA,"general dentistry, cosmetic dentists, oral surgeons, dentists, health & medical, pediatric dentists, orthodontists"
--ttCFj_csKJhxnaMRNuiw,"cosmetic dentists, general dentistry, health & medical, oral surgeons, dentists"
_cPKhspnmpEEVXYKO3l-Sg,"dentists, general dentistry, periodontists, endodontists, health & medical, cosmetic dentists, orthodontists"
I5wx6OPTE_XlX8DKKPS3Jw,"health & medical, prosthodontists, general dentistry, cosmetic dentists, dentists"
d320c4635zYQ7XWnhXY42Q,"dentists, health & medical, general dentistry"
tTT_cKB6stzsTlocjjkuDA,"health & medical, dentists, orthodontists, pediatric dentists"
9NY1E1CRvcm4n6Xyke8CAA,"cosmetic dentists, dentists, periodontists, general dentistry, health & medical"
UNhMZrJ-zZjh1XKaj0Z_DQ,"dentists, cosmetic dentists, general dentistry, pediatric dentists, health & medical"
7LCDiK9yOQCkw1DCrGZKVg,"oral surgeons, dentists, cosmetic surgeons, cosmetic dentists, doctors, general dentistry, health & medical"
wtP76DJCEkkEcyFgcnq-Mg,"cosmetic dentists, health & medical, general dentistry, dentists"
hLPuR5oF0cA2vVNrAB8QsQ,"health & medical, general dentistry, orthodontists, dentists"
-J3xA1l4Lj2dZ90Nrn-H_w,"dentists, health & medical, general dentistry"
lADrKwdUi9gVwGMbQjmLdw,"oral surgeons, health & medical, general dentistry, dentists"
Wcos8wvTMj_pAs50rxm1BQ,"general dentistry, dentists, orthodontists, endodontists, health & medical"
NJOiQ2_5CL-k7lBGyyWQyA,"cosmetic dentists, health & medical, dentists, general dentistry, orthodontists"
KVxb5wVdVddkCH-BMSEf9w,"dentists, cosmetic dentists, health & medical, oral surgeons, general dentistry"
a5IBYpc55-7XAdS2Ia0TMw,"cosmetic dentists, general dentistry, dentists, health & medical"
ayId0ikomPSfXXL20NREng,"dentists, general dentistry, health & medical"
gr7s41rNnEHY2XSqZt5TtQ,"cosmetic dentists, general dentistry, dentists, health & medical"
lWw77Z-FFIfouDmnvg08tg,"dentists, health & medical, orthodontists, oral surgeons, cosmetic dentists, general dentistry"
uGpTwaC13tjVO4Jq4Dn6wQ,"dentists, general dentistry, health & medical, cosmetic dentists, periodontists"
3Jxw9RJFr0r7v4L5wfZlzA,"cosmetic dentists, health & medical, dentists, general dentistry"
TVqeUn37-xg-1IAS4FTuaA,"general dentistry, cosmetic dentists, dentists, oral surgeons, health & medical, endodontists"
oeUqaLWMTPWig5FuFtuGKA,"health & medical, dentists, cosmetic dentists, general dentistry"
BV6aBOzH8mbQ0be3-AvKJA,"health & medical, periodontists, dentists"
2CkSZrvXFTkobhNfEikMtQ,"orthodontists, dentists, health & medical"
JK3CKBR39PU7NAVFIXbJDw,"teeth whitening, general dentistry, dentists, prosthodontists, beauty & spas, health & medical, cosmetic dentists"
FYWN1wneV18bWNgQjJ2GNg,"oral surgeons, dentists, general dentistry, orthodontists, health & medical, cosmetic dentists"
gvwB-rM9HZV0Epnus-H7Eg,"dentists, health & medical, general dentistry, cosmetic dentists"
AC4lU26v6xSyEtJpqb7-0A,"health & medical, dentists, endodontists"
E6mTpM2Q74Np5xZ4Ap7KsA,"health & medical, general dentistry, orthodontists, periodontists, endodontists, cosmetic dentists, dentists"
OBGHNjeNgdJTbXiO2h01gw,"dentists, health & medical, cosmetic dentists"
poZ4VDSELOVcrq_41ytk5g,"cosmetic dentists, health & medical, pediatric dentists, general dentistry, orthodontists, dentists"
oPRveLERJ9uywyfvPo-1HQ,"cosmetic dentists, general dentistry, dentists, health & medical"
cp8N0NeW6dTwEdms2b3e_g,"dentists, health & medical, general dentistry, cosmetic dentists"
sxaWkkInoFuy_14BZYz0yw,"periodontists, health & medical, cosmetic dentists, dentists, oral surgeons, general dentistry"
PqSvSW-QfmaKbWEjutCo3Q,"orthodontists, health & medical, dentists, general dentistry, cosmetic dentists"
M6hpXLvo_JkOYLi6aVRrRA,"health & medical, cosmetic dentists, dentists, general dentistry"
85-d2678LYYzABYzoyijww,"general dentistry, dentists, health & medical, cosmetic dentists, periodontists, orthodontists"
3xvdiRMZ8c2Jd6qqq04zjw,"dentists, general dentistry, health & medical"
Kvn6KBo-1rQDO94_81hCXQ,"dentists, cosmetic dentists, health & medical, general dentistry"
pxkE3PLzAAdG4J1bs5O_Ig,"beauty & spas, general dentistry, endodontists, cosmetic dentists, dentists, health & medical, teeth whitening"
LTQFQp9xUIWQYd5-ETev4w,"dentists, health & medical, general dentistry"
asH1_dhUbNTPEHvPpW5A4Q,"endodontists, periodontists, health & medical, dentists, general dentistry"
FYPij9UhKHih23HeLCMeBw,"dentists, cosmetic surgeons, health & medical, oral surgeons, doctors"
YMJlHjTGcqP5vfu-Ysea6A,"orthodontists, general dentistry, dentists, health & medical"
ZmzX3wni1TXVQGT3eza_Vg,"dentists, oral surgeons, health & medical, orthodontists, general dentistry, cosmetic dentists"
3Fn5RPKlnYF14LG1K8X12w,"oral surgeons, periodontists, general dentistry, endodontists, pediatric dentists, cosmetic dentists, health & medical, dentists"
4b_caDw1nO13jYu0Rcvy9g,"health & medical, general dentistry, dentists, oral surgeons, orthodontists, endodontists, cosmetic dentists"
nc3goV5ZCUJroarAEmfHeA,"oral surgeons, doctors, surgeons, health & medical, dentists"
fJ36_kjE8y620DQ7rL2YAQ,"dentists, endodontists, periodontists, health & medical, general dentistry, cosmetic dentists"
PD5at6I_ja6L2rrY0KcjvQ,"cosmetic dentists, general dentistry, dentists, health & medical"
j3NCjUpGkQVq0drkyPv94A,"health & medical, general dentistry, dentists"
2lpTbgwlVEYXgFBqUpKmrg,"general dentistry, dentists, endodontists, cosmetic dentists, health & medical"
eor0QgSeBZGXROolFn8gew,"dentists, health & medical"
gXvGbAXD_ugSEq19Svt28Q,"cosmetic dentists, health & medical, general dentistry, dentists, periodontists"
CHnn-FCN0k176J2xVQkc3Q,"cosmetic dentists, general dentistry, health & medical, dentists, orthodontists"
dpq2cr7kKFvHqu0IQv6HrQ,"dentists, cosmetic dentists, general dentistry, health & medical"
fpl2RohAjL2SGiOA58z3tA,"health & medical, orthodontists, dentists"
ieoqFzzZptjdND1N5fw36g,"health & medical, dentists, general dentistry"
oJicZ-4Pvb26veSG1B54KA,"general dentistry, orthodontists, dentists, health & medical, oral surgeons"
oQzQ8auzlPRctYlme-8Qcg,"periodontists, dentists, health & medical"
p36XSjsfgvEYE_lZHU4nrg,"health & medical, dentists, cosmetic dentists, general dentistry, oral surgeons"
l6JztJ6q604RHzQ3K4eDnA,"endodontists, dentists, health & medical"
Wk_mvAblmTlmYVOlKGq-tQ,"dentists, cosmetic dentists, health & medical, general dentistry, periodontists"
0njaz5UFLm4g8eMi76FhlQ,"general dentistry, dentists, health & medical"
QDyjCYtWHOOnm58_Ju70Yg,"dental hygienists, cosmetic dentists, general dentistry, dentists, health & medical"
FlBkuchRo0NbIY6HTGXFPg,"orthodontists, dentists, health & medical"
RMBR7WE_FY0IjPeal-UCow,"health & medical, dentists, orthodontists"
2vSQMDH2q0elKS73TmGl9Q,"general dentistry, health & medical, dentists, cosmetic dentists, periodontists, endodontists"
LtxLc6tuiVgs4Jvro-wbww,"health & medical, cosmetic dentists, oral surgeons, dentists"
ShGn523XhgUSAWXrsS_TPw,"general dentistry, dentists, health & medical, cosmetic dentists, pediatric dentists"
FYxit8SxoYuXM-QOLOKCfg,"dentists, health & medical, general dentistry"
m-qKvdUtiNb226VOinF_6w,"oral surgeons, endodontists, cosmetic dentists, health & medical, dental hygienists, dentists, general dentistry"
mgQEWJgUOMGfErf19mo0og,"dentists, health & medical, general dentistry"
JjsDPoZ2fL4qJCyS6yAcUw,"orthodontists, dentists, health & medical"
OBJGQdn4N6jzkEaKpo3JnQ,"general dentistry, health & medical, dentists"
Voy8ZJLXJ5sl-24Z5qnLVA,"dentists, endodontists, health & medical"
M86NwJ1t8U4Iahr6KHFCWw,"general dentistry, oral surgeons, diagnostic services, health & medical, dentists, medical centers, cosmetic dentists, laboratory testing, periodontists, endodontists, orthodontists"
3hmasaQfyhVhoOwr96mPmQ,"general dentistry, health & medical, dentists"
Y39bL3n4kaxdvT8zJFoqYw,"dentists, health & medical, dental hygienists"
fq0BgrBxGrYZcPk1g89-kQ,"cosmetic dentists, dentists, oral surgeons, general dentistry, health & medical"
ibnsK0G9kgkbUCOPYG__8w,"dentists, health & medical, pediatric dentists"
tjqwHxawRSIKE71-80J3fw,"orthodontists, health & medical, dentists"
NhJeHieeUfMPJj86avEubA,"dentists, health & medical, orthodontists"
mNAtCnk43VLaOQSw1uO6og,"health & medical, dentists, cosmetic dentists, general dentistry"
xWk8Zr6h1TODAcprdyyCWQ,"pediatric dentists, periodontists, general dentistry, dentists, cosmetic dentists, health & medical"
eL8-tJteIdUvmtHjw1hjsA,"health & medical, general dentistry, dentists, cosmetic dentists"
GbcxFOH_0fukOTHXcv1VNw,"endodontists, cosmetic dentists, dentists, general dentistry, health & medical"
Hral8ExsiEFl4ZaH01-2RA,"periodontists, general dentistry, dentists, health & medical"
O8f2L36gXjqkk-333yg2tA,"teeth whitening, cosmetic dentists, dentists, health & medical, general dentistry, endodontists, beauty & spas"
pZYi7LgCri5IlashsFEZ8A,"orthodontists, dentists, health & medical"
flBvWcu1_RCsnA3mBHyUlQ,"periodontists, dentists, general dentistry, cosmetic dentists, health & medical, oral surgeons, orthodontists"
AiT1PinZFjkyDCE2Qjihxg,"general dentistry, health & medical, cosmetic dentists, dentists, oral surgeons"
MosZfnhkQNF1rP-JiPPPzg,"dentists, pediatric dentists, health & medical, cosmetic dentists"
x-LeHzyOtCO12ZAXJTkD7A,"health & medical, oral surgeons, dentists, doctors"
0WOlYhMZFtitsupK3VP_2w,"health & medical, general dentistry, dentists"
ry2nH8MqK-ZFhaEkhsgCnw,"general dentistry, health & medical, dentists, cosmetic dentists"
lS5NdlceQcHhmf57X2TSFw,"dentists, general dentistry, health & medical, pediatric dentists, endodontists, cosmetic dentists"
9bJjzezQCfPH0q4ixq-77Q,"health & medical, dentists, general dentistry"
OmK62u5omdh_5Mg0XgHFqQ,"dentists, health & medical, cosmetic dentists, medical spas, teeth whitening, beauty & spas"
_hZXywEQ9nzxG8_adnnvgg,"health & medical, dentists, general dentistry, cosmetic dentists, orthodontists"
aaP7ecKq4UbxNP1nMCTBng,"health & medical, dentists, orthodontists"
y9ZnunbPnkGfCP6VqEjPdA,"dentists, health & medical, general dentistry, cosmetic dentists"
IXn0crR2hqgUk4vObDF47g,"cosmetic dentists, dentists, health & medical, general dentistry"
3EKNcBkmbbPe1_V3zR9gTQ,"oral surgeons, cosmetic dentists, health & medical, dentists, general dentistry"
0v-f8FuMwhmyaoDNqlBgdA,"general dentistry, health & medical, dentists"
woSgXiy_YmyA0SrhunaNpQ,"periodontists, health & medical, general dentistry, cosmetic dentists, dentists"
MIZwkdmjhnCuxDsGLpsxpA,"dentists, periodontists, general dentistry, health & medical, cosmetic dentists"
Jj1jEg4FF4AECcq_BFVCjg,"health & medical, dentists, medical centers, endodontists"
qevr7QbRorQFompzap65HA,"oral surgeons, general dentistry, health & medical, dentists, cosmetic dentists"
VBICmm7gX-K_1Qy8Qk0hJQ,"dentists, health & medical, general dentistry"
DB1rcJnmCErI0SQpUa3n_Q,"cosmetic dentists, health & medical, periodontists, dentists, general dentistry"
Y71Lbra66KtEQShz3BcQrQ,"cosmetic dentists, dentists, general dentistry, health & medical"
QTIg0cWkw_vxLOQdL4FlYA,"dentists, health & medical, pediatric dentists"
wn8Q9DOvyqj7I0vQbTe4ig,"orthodontists, dentists, pediatric dentists, health & medical"
g0EihaPz0S6dKOpgQmnFyw,"health & medical, dentists, general dentistry, cosmetic dentists, oral surgeons"
mVfFAYEd19v-C0gOcRQnRg,"general dentistry, dentists, endodontists, health & medical, cosmetic dentists"
dhoUlgki8qOSrxOVfYH0Ug,"pediatric dentists, periodontists, dentists, health & medical, cosmetic dentists, general dentistry"
ST0qX0QinGCAzB2C6ixuwA,"dentists, general dentistry, cosmetic dentists, health & medical"
-DIZwl4igqddB_RQr_u3sg,"health & medical, dentists, general dentistry"
dmHd0LU8is_HcbUWlPQ0cQ,"health & medical, general dentistry, dentists, cosmetic dentists, pediatric dentists"
DZ87I3-8RsOr6B8XL3RiYA,"dentists, doctors, health & medical, general dentistry, oral surgeons"
kWVlhecGcJ7FA-f2TEmhkg,"periodontists, dentists, general dentistry, health & medical, orthodontists"
WG74BDi98jjlE6VnW6Eb_g,"health & medical, general dentistry, dentists"
kxK_nFwJUDt55dp5nulGwQ,"health & medical, dentists, cosmetic dentists"
E0vt4bpkuR7vGloNH6ygYg,"dentists, health & medical, general dentistry"
9kyvUcM3WDQ0MIQec6jz1w,"dentists, pediatric dentists, health & medical"
f4Mi3DmKmE7BMII3xs2xCw,"cosmetic dentists, orthodontists, dentists, health & medical"
pJ9y0xIGcbFr4781If_2RA,"periodontists, cosmetic dentists, medical spas, dentists, beauty & spas, health & medical, orthodontists"
8J-GIKZ3g7gAG00BC7xSrw,"cosmetic dentists, dentists, health & medical, general dentistry"
DOyQWc0zPAT7Qe7E5TJX7g,"orthodontists, dentists, health & medical"
TRAxrVbv4OgkwHVWniAcPA,"endodontists, general dentistry, cosmetic dentists, health & medical, dentists"
VBk1HS3juiGnN84qwVDBdg,"cosmetic dentists, general dentistry, health & medical, dentists"
vPEfwBmQBc09Ygbh8Npr0w,"dentists, health & medical, general dentistry"
H2dFSpv4_diSdkgwceY9sA,"health & medical, dentists, general dentistry"
4DkBO6KUOFBkwBOlZIQ4ZQ,"health & medical, general dentistry, cosmetic dentists, dentists"
9rCwVvvxEqjRZC-J72NOBg,"health & medical, oral surgeons, general dentistry, dentists"
BRIi7fRFQeJC1lPjhuqAcw,"dentists, health & medical, general dentistry, cosmetic dentists"
aK5V8ScL3GCdFCN_7L4Czg,"periodontists, general dentistry, health & medical, cosmetic dentists, dentists"
HoQvcXKAvoxXnG9oB5ITJw,"dentists, general dentistry, health & medical"
s0bKlJUafZ7Lzaob3glp1Q,"cosmetic dentists, health & medical, general dentistry, orthodontists, dentists"
li7lWgQ-3C_yWgvd4Et4hw,"dentists, cosmetic dentists, general dentistry, health & medical"
_JcerKLiYE5GY9Xu7Ayu5g,"periodontists, cosmetic dentists, dentists, endodontists, health & medical"
qWmIH0V1V2bK6o84VE0ZtA,"general dentistry, health & medical, dentists"
AeuucqBiZB510MTxZoc8nQ,"dentists, cosmetic dentists, pediatric dentists, health & medical, general dentistry"
gLWUmpX8ZAVD_WaCxSvEDQ,"cosmetic dentists, pediatric dentists, dentists, health & medical, orthodontists"
bEqSFu_ZTSJmxB5e4VQ8CQ,"health & medical, dentists, general dentistry"
0_CmsSbtdWxmBvNaCid9tw,"general dentistry, dentists, health & medical, orthodontists, cosmetic dentists"
KvKzD1uiAtXDoFZjYvrrzg,"cosmetic dentists, dentists, general dentistry, endodontists, health & medical"
tNQJ8d6sCUesv9cxqgSmqA,"general dentistry, health & medical, dentists, cosmetic dentists, orthodontists"
cZqMBRrkjBMIWqolky7fHQ,"cosmetic dentists, orthodontists, dentists, general dentistry, health & medical"
7FpewxommO49MktmW7FQ9w,"general dentistry, health & medical, dentists, periodontists, cosmetic dentists"
edq_zyXfWPiHkIK2VSIB8g,"cosmetic dentists, general dentistry, periodontists, dentists, health & medical"
jsQ5Ru93wQDT5M4AId8CpA,"dentists, general dentistry, health & medical, cosmetic dentists, orthodontists, endodontists"
U8tWmwV0-AM0MmW6pznjkg,"health & medical, pediatric dentists, dentists"
uMO1SXdVYOGMRitSsGbJhQ,"dentists, general dentistry, periodontists, cosmetic dentists, health & medical"
XL_-MZsnYvHL-z7lbM5HEQ,"health & medical, endodontists, dentists"
Egw3qL9PnYbddHdSb01zsQ,"health & medical, orthodontists, pediatric dentists, general dentistry, dentists"
ZyNZRHKs80lFmf8ntT7vgA,"cosmetic dentists, oral surgeons, dentists, general dentistry, pets, health & medical, veterinarians"
aKcC7v90AZzhvB6w6cee5g,"health & medical, general dentistry, dentists"
g294wMHTI3HEJb0ejUyCsw,"orthodontists, health & medical, dentists, general dentistry, oral surgeons, cosmetic dentists, doctors, periodontists"
UJqVlwip6_MuOYZrTqgn7w,"real estate, orthodontists, shared office spaces, home services, general dentistry, dentists, health & medical"
JRubMtmHZGTOn72--gexLg,"endodontists, cosmetic dentists, health & medical, general dentistry, dentists"
DlI_7J-MHeszxkqaFaALMg,"dentists, orthodontists, general dentistry, health & medical, cosmetic dentists"
bT7tZuMAQkrOg1pbSS0D3w,"periodontists, cosmetic dentists, dentists, general dentistry, health & medical, oral surgeons, endodontists, orthodontists, sleep specialists"
UtnHDGZLQU6q10KJsEkRJQ,"general dentistry, cosmetic dentists, periodontists, oral surgeons, health & medical, dentists"
PT1jXxBBZjsuHILqX-sEng,"dentists, health & medical, orthodontists, cosmetic dentists"
7ZeF4MbmqKtnH6dWuqnXSg,"pediatric dentists, dentists, health & medical"
X6v2Id2q46vDI2UR1P33lw,"general dentistry, prosthodontists, cosmetic dentists, health & medical, dentists"
B08o9pZCcSxqyaAK6ujp_w,"general dentistry, health & medical, dentists"
aXTGOHu1tPz4Ka6G12hB-Q,"dentists, health & medical, cosmetic dentists, general dentistry"
ZJ1bpRbX6H9liNpIbagtXA,"health & medical, general dentistry, cosmetic dentists, dentists, pediatric dentists"
UkfAqnFkOaFEOhNxhCREbQ,"mobile dent repair, automotive, auto repair"
f-oZUbzGimyUpuRzpJxg8Q,"health & medical, oral surgeons, dentists, general dentistry, periodontists, cosmetic dentists"
Ez-pVx6hwXXf_tWeGsj3xw,"endodontists, periodontists, health & medical, general dentistry, cosmetic dentists, dentists"
N-CLc7S3PH7yTPYAnkQV1A,"cosmetic dentists, general dentistry, health & medical, dentists, teeth whitening, beauty & spas, pediatric dentists"
zKwByRa24oYCUfZAdD8yrg,"oral surgeons, health & medical, dentists"
4R2dp-amlB66mBxk4_8Ttw,"general dentistry, dentists, cosmetic dentists, health & medical"
E4fa_su5r1Vd99cybRrG4w,"health & medical, general dentistry, dentists, cosmetic dentists"
88gtlWPyUJ-WeM6NfsKWhg,"dentists, health & medical, endodontists"
3UR01gZf9wDku5dBORAKZQ,"dentists, health & medical, pediatric dentists"
PEiwRFuqEXQg3iKR04g6Pg,"health & medical, dentists, orthodontists, pediatric dentists"
L_Gffnv086h8wGaAiFxhIw,"health & medical, orthodontists, dentists"
mB1tW7Gm5Fd1UwEVbU5e7w,"health & medical, orthodontists, dentists, cosmetic dentists, general dentistry"
En4iv7-ai6uqV8MVYn4IuQ,"health & medical, cosmetic dentists, dentists, general dentistry"
wNFb1tTm9MCBErgOxCD4UQ,"health & medical, pediatric dentists, cosmetic dentists, general dentistry, dentists"
y3DY-n_RArk-WNVMN8HvEQ,"health & medical, dentists, periodontists"
P-8tepxx_bCkjnDZ3KcRWg,"general dentistry, health & medical, cosmetic dentists, dentists"
BRAD73Vz4F6-Kz95NYoK3g,"pediatric dentists, endodontists, periodontists, general dentistry, health & medical, dentists, cosmetic dentists"
l4IFGVIl_oT7tMnG30CTVw,"dentists, health & medical, general dentistry, cosmetic dentists, periodontists"
29CKEl2gVXCcy95yLn_bPg,"oral surgeons, general dentistry, health & medical, dentists"
7jj89Z19H9CIqRX7qH6H8A,"endodontists, orthodontists, general dentistry, medical centers, oral surgeons, dentists, health & medical, cosmetic dentists"
fC8LoSdx8lSuvZl18wVt9A,"cosmetic dentists, naturopathic/holistic, health & medical, doctors, general dentistry, dentists"
kxExZSIC6_ENlohnKnut5w,"general dentistry, health & medical, dentists"
lhqZOW7dBLXP_b6XnTKaMA,"health & medical, dentists, pediatric dentists"
Zwh1Cn10m9Hy-T4TVPf0PA,"health & medical, dentists, general dentistry"
55inHlV1r9g7B_V7lmWODw,"general dentistry, dentists, health & medical"
nDc22zAPPiYPg730XSUVFw,"dentists, health & medical, general dentistry"
aN9_vIN0zJRWMLD5ehIhBQ,"general dentistry, health & medical, dentists"
lSjT5OtSWm0IwOcFwHQR4g,"pediatric dentists, dentists, cosmetic dentists, health & medical, general dentistry"
wBZV7BVQFKh5kiCI7EbM1w,"dentists, cosmetic dentists, orthodontists, health & medical, general dentistry"
luvrWcF6TeK1dHDlIy1O3A,"periodontists, health & medical, dentists, general dentistry, endodontists"
H1B5LebeXBo9ad930ddC-A,"oral surgeons, health & medical, dentists"
TG1ALFYsmWjs7qYNYcjS4Q,"endodontists, general dentistry, teeth whitening, beauty & spas, health & medical, dentists"
M7jRoIs4VJEPfCUwwt_8eA,"health & medical, cosmetic dentists, dentists, endodontists, periodontists"
rf58r2vtel_Ta-mfts9UuQ,"periodontists, cosmetic dentists, beauty & spas, dentists, teeth whitening, general dentistry, health & medical, orthodontists"
wbtyPzzDbzy5t0-lVn6HYA,"health & medical, pediatric dentists, dentists"
m5JdqXrH-uUhYV4q7otytQ,"cosmetic dentists, general dentistry, dentists, health & medical, orthodontists"
7jnrheg6VbUaSKpHrzWQaA,"general dentistry, cosmetic dentists, dentists, health & medical"
9qr0ZrfhCEW2Qx9PpUtKEw,"general dentistry, dentists, cosmetic dentists, health & medical"
yKV373v-F8MKUXNsD9e89w,"dentists, general dentistry, cosmetic dentists, health & medical, orthodontists"
tC02uNgobqBt-yEmoo5_Ig,"health & medical, endodontists, general dentistry, dentists, oral surgeons, cosmetic dentists"
yoLidnvO7UeesQRkLO8kgQ,"general dentistry, dentists, health & medical"
6FG66HXmsAahGrsKB8OLRg,"health & medical, general dentistry, cosmetic dentists, dentists, pediatric dentists, orthodontists"
Zn1-UzQ8QUSbzgjROAVkJQ,"cosmetic dentists, periodontists, health & medical, pediatric dentists, oral surgeons, dentists, general dentistry"
TDMnAaz_Eo08x4TTDFDhyg,"general dentistry, health & medical, dentists"
vnDF5HNfPmAbjnR2cuedNQ,"dentists, oral surgeons, general dentistry, health & medical"
anHFoSGB-pDzoS8zRcFXdw,"oral surgeons, orthodontists, health & medical, general dentistry, dentists"
y-FXl9TOkrchqOEOi8J4dg,"health & medical, dentists, orthodontists, oral surgeons, endodontists"
UQpJsuqC62Cs4HYl3K0FHw,"general dentistry, pediatric dentists, health & medical, cosmetic dentists, orthodontists, dentists"
WPnYkLiTBAR1_MAdKURLzg,"health & medical, dentists, endodontists, cosmetic dentists, pediatric dentists, sleep specialists"
RHLrKt9m8r86uXX5vGF74g,"dentists, health & medical, cosmetic dentists, general dentistry"
50fHUnMGah1KugMafpheyA,"dentists, health & medical, periodontists, general dentistry, cosmetic dentists"
XRZ7GceDi-yrFBqP2GIR_g,"health & medical, cosmetic dentists, pediatric dentists, general dentistry, dentists"
xsCh7-ipM20oN2oEoIhIrg,"dentists, health & medical, orthodontists"
ajtmx6-FDCihNmS05FLo8g,"general dentistry, cosmetic dentists, health & medical, dentists"
qfjbDiRCrBI75ihwkOPA7Q,"general dentistry, dentists, health & medical, cosmetic dentists"
STg7g3ySLA1EikSEtA6R2Q,"endodontists, periodontists, health & medical, dentists"
NX-k3PQGIt5nNPnTXDLqgA,"cosmetic dentists, general dentistry, health & medical, dentists"
dwwSe6H5LpCHpoiSYfvKbg,"pediatric dentists, health & medical, general dentistry, dentists, cosmetic dentists"
fQGKkwj1FNpjUsDSqmUP_w,"dentists, general dentistry, health & medical, orthodontists, pediatric dentists"
BCrWTpv4PWojtcWhEqJ5VA,"orthodontists, cosmetic dentists, health & medical, dentists, general dentistry"
0JO93ZJEvtWkEynoWVYivg,"orthodontists, health & medical, general dentistry, dentists, oral surgeons, cosmetic dentists, beauty & spas, teeth whitening"
15rN80Qj79nuwZHj72q9KQ,"dentists, endodontists, health & medical"
SDFxd-rABXC9phZ3VwuT4A,"cosmetic dentists, health & medical, dentists, pediatric dentists, orthodontists"
vqZp3hFOhpPr1EyS1fDd5Q,"dentists, cosmetic dentists, general dentistry, periodontists, health & medical"
5S5KpaAD6G1HWgYw7l5EHw,"general dentistry, health & medical, dentists"
JakOoY_G3Ij1977M8D74mA,"dentists, health & medical"
RDhuPRgzCp5FbxvTcXRp-w,"periodontists, cosmetic dentists, general dentistry, endodontists, health & medical, dentists"
7ApRCPlbvLsblGIVWTgmfg,"dentists, doctors, health & medical, oral surgeons"
s4UUx5h_B5ZbMQGhgCHaaQ,"dentists, cosmetic dentists, general dentistry, health & medical, endodontists"
RjEOnzels5K4Yv6PRZEJsQ,"endodontists, health & medical, dentists, oral surgeons"
tI0-USBAFWXpQ9Es6gpKXg,"dentists, teeth whitening, general dentistry, pediatric dentists, endodontists, cosmetic dentists, beauty & spas, health & medical"
cYp-xdHymrtEpx-FtKErOg,"general dentistry, dentists, pediatric dentists, health & medical"
8eCC1DKp3SR9OVNCWFsGVw,"general dentistry, cosmetic dentists, health & medical, endodontists, dentists"
OvFuzL5phdZNt5wZ-XC-OA,"general dentistry, dentists, health & medical"
VBdSaIkImJiHnFfy-45E0g,"mobile dent repair, automotive, body shops"
Mku74QNZQMKG62TylXjYVQ,"storefront clinics, dentists, general dentistry, dental hygienists, periodontists, cosmetic dentists, health & medical"
m153LwE96s1dVBnG-MHVHA,"cosmetic dentists, health & medical, general dentistry, pediatric dentists, oral surgeons, dentists"
-1hxrB7R9wOYC1djw8l7dg,"orthodontists, cosmetic dentists, health & medical, general dentistry, dentists, doctors, endodontists"
5OLzsScf0oKrF5WG4C3hcQ,"general dentistry, oral surgeons, endodontists, cosmetic dentists, dentists, health & medical, pediatric dentists"
nvrZx5PhuCYAfJSa9DYyOw,"health & medical, cosmetic dentists, general dentistry, periodontists, dentists"
5Wpdz6BgVOhTTDcPwJOHsA,"orthodontists, health & medical, pediatric dentists, general dentistry, dentists, cosmetic dentists"
KhSwRL575cE4DP63io87lg,"dentists, general dentistry, health & medical"
yzzhyJJgtzxvTD8T5FNfJg,"cosmetic dentists, health & medical, dentists, general dentistry, orthodontists"
CBGAjRPxg1nyRarPN44MUA,"general dentistry, dental hygienists, orthodontists, dentists, health & medical, pediatric dentists"
L7aIt69YmlMYy-uPZppMeQ,"cosmetic dentists, endodontists, dentists, general dentistry, orthodontists, health & medical, pediatric dentists"
4Z_8e4uVhsZPX5J5_G4glg,"cosmetic dentists, health & medical, general dentistry, pediatric dentists, dentists, orthodontists"
xCtajHgtJ0sxb8wb0o4cXA,"health & medical, dentists"
6CTsBOZVsqLT2rG5hICk8A,"general dentistry, cosmetic dentists, health & medical, dentists"
S35lXWD0oFrG3Vr7Yy43dw,"dentists, general dentistry, health & medical, orthodontists, cosmetic dentists"
cQ5MmO5Rbbda13OKpgqsdg,"health & medical, orthodontists, general dentistry, pediatric dentists, dentists, cosmetic dentists"
EtTB_mIUlpy10Yvx6nzK1A,"endodontists, cosmetic dentists, orthodontists, general dentistry, health & medical, dentists"
y0c-XneAOyYlLxjJuOH6eg,"general dentistry, oral surgeons, dentists, health & medical"
TFyDNCsnZQsgcdWv_8W1Ig,"health & medical, dentists, general dentistry"
9zqrKGYRdt1_lZZT5FWf2g,"cosmetic dentists, dentists, general dentistry, endodontists, health & medical"
eMUvk1q9uk1Ni_RQdMtNIA,"dentists, orthodontists, health & medical"
Co3HYFI95LAaq9wzu4Wfjg,"cosmetic dentists, dentists, general dentistry, health & medical"
